asset,partition,date_utc,entry_name,entry_fraction,entry_ts,H,L,R,h2_bar_start,h2_arrived,strict_breakout,breakout_bar_start,opposite_bar_start,terminal,h2_immediate_breakout,h2_rejection,later_breakout_after_h2_rejection,same_breakout_bar_e10,same_breakout_bar_e20,causal_e10_ts,causal_e20_ts,causal_e10,causal_e20,min_fill_to_h2,min_h2_to_breakout,min_breakout_to_e10,min_breakout_to_e20
BTC,external,2021-01-25,F90,0.9,2021-01-25 13:40:00+00:00,34632.0,32800.0,1832.0,2021-01-25 13:45:00+00:00,True,True,2021-01-25 14:05:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2021-01-25 14:10:00+00:00,,True,False,5.0,20.0,0.0,
BTC,external,2021-02-03,F90,0.9,2021-02-03 14:10:00+00:00,36776.89,35598.79,1178.0999999999985,2021-02-03 15:20:00+00:00,True,True,2021-02-03 15:25:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-02-03 15:30:00+00:00,2021-02-03 16:00:00+00:00,True,True,70.0,5.0,0.0,30.0
BTC,external,2021-03-01,F90,0.9,2021-03-01 14:45:00+00:00,48448.63,46287.32,2161.3099999999977,2021-03-01 15:05:00+00:00,True,True,2021-03-01 15:15:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-03-01 15:25:00+00:00,2021-03-01 15:25:00+00:00,True,True,20.0,10.0,5.0,5.0
BTC,external,2021-04-16,F90,0.9,2021-04-16 16:20:00+00:00,61737.97,60100.0,1637.9700000000012,2021-04-16 16:45:00+00:00,True,True,2021-04-16 16:45:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2021-04-16 17:15:00+00:00,,True,False,25.0,0.0,25.0,
BTC,external,2021-04-20,F90,0.9,2021-04-20 14:10:00+00:00,56450.0,54248.41,2201.5899999999965,2021-04-20 19:00:00+00:00,True,True,2021-04-20 19:30:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-04-20 19:40:00+00:00,,True,False,290.0,30.0,5.0,
BTC,external,2021-05-14,F90,0.9,2021-05-14 14:05:00+00:00,51000.0,49941.05,1058.949999999997,2021-05-14 15:00:00+00:00,True,True,2021-05-14 15:00:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2021-05-14 15:05:00+00:00,2021-05-14 15:05:00+00:00,True,True,55.0,0.0,0.0,0.0
BTC,external,2021-06-02,F90,0.9,2021-06-02 13:45:00+00:00,37770.0,36851.0,919.0,2021-06-02 14:25:00+00:00,True,True,2021-06-02 14:25:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2021-06-02 14:30:00+00:00,2021-06-02 14:35:00+00:00,True,True,40.0,0.0,0.0,5.0
BTC,external,2021-06-04,F90,0.9,2021-06-04 18:00:00+00:00,37191.0,35552.51,1638.489999999998,2021-06-04 19:00:00+00:00,True,False,,,NO_BREAK_BY_END,False,True,False,False,False,,,False,False,60.0,,,
BTC,external,2021-06-14,F90,0.9,2021-06-14 13:55:00+00:00,40700.0,38790.0,1910.0,2021-06-14 14:10:00+00:00,True,True,2021-06-14 14:15:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2021-06-14 14:25:00+00:00,,True,False,15.0,5.0,5.0,
BTC,external,2021-07-02,F90,0.9,2021-07-02 14:40:00+00:00,33600.0,32751.0,849.0,2021-07-02 14:55:00+00:00,True,True,2021-07-02 14:55:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2021-07-02 15:00:00+00:00,2021-07-02 16:20:00+00:00,True,True,15.0,0.0,0.0,80.0
BTC,external,2021-07-08,F90,0.9,2021-07-08 17:10:00+00:00,32968.0,32066.0,902.0,2021-07-08 17:45:00+00:00,True,True,2021-07-08 19:50:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-07-08 19:55:00+00:00,2021-07-08 19:55:00+00:00,True,True,35.0,125.0,0.0,0.0
BTC,external,2021-07-14,F90,0.9,2021-07-14 14:15:00+00:00,32888.0,31556.02,1331.9799999999996,2021-07-14 14:35:00+00:00,True,True,2021-07-14 18:35:00+00:00,,STRICT_BREAKOUT,False,True,True,True,True,2021-07-14 18:40:00+00:00,,True,False,20.0,240.0,0.0,
BTC,external,2021-07-16,F90,0.9,2021-07-16 14:15:00+00:00,31955.87,31018.59,937.2799999999988,2021-07-16 15:00:00+00:00,True,True,2021-07-16 15:30:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2021-07-16 15:35:00+00:00,2021-07-16 15:45:00+00:00,True,True,45.0,30.0,0.0,10.0
BTC,external,2021-07-22,F90,0.9,2021-07-22 14:50:00+00:00,32240.0,31700.0,540.0,2021-07-22 14:55:00+00:00,True,True,2021-07-22 14:55:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2021-07-22 15:00:00+00:00,2021-07-22 15:25:00+00:00,True,True,5.0,0.0,0.0,25.0
BTC,external,2021-08-04,F90,0.9,2021-08-04 13:55:00+00:00,39155.0,37500.0,1655.0,2021-08-04 14:15:00+00:00,True,True,2021-08-04 15:00:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-08-04 15:05:00+00:00,2021-08-04 16:10:00+00:00,True,True,20.0,45.0,0.0,65.0
BTC,external,2021-08-11,F90,0.9,2021-08-11 15:05:00+00:00,46643.13,45825.0,818.1299999999974,2021-08-11 15:10:00+00:00,True,True,2021-08-11 15:10:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2021-08-11 15:30:00+00:00,,True,False,5.0,0.0,15.0,
BTC,external,2021-09-08,F90,0.9,2021-09-08 13:40:00+00:00,46800.0,44431.0,2369.0,,False,False,,,NO_BREAK_BY_END,False,False,False,False,False,,,False,False,,,,
BTC,external,2021-11-02,F90,0.9,2021-11-02 14:10:00+00:00,63692.17,61417.81,2274.3600000000006,2021-11-02 15:30:00+00:00,True,True,2021-11-02 15:35:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2021-11-02 15:40:00+00:00,2021-11-02 15:45:00+00:00,True,True,80.0,5.0,0.0,5.0
BTC,external,2021-11-16,F90,0.9,2021-11-16 14:55:00+00:00,61320.58,58397.14,2923.4400000000023,,False,False,,,NO_BREAK_BY_END,False,False,False,False,False,,,False,False,,,,
BTC,external,2021-11-23,F90,0.9,2021-11-23 15:10:00+00:00,57743.87,55250.0,2493.8700000000026,2021-11-23 19:45:00+00:00,True,True,2021-11-23 19:55:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,,,False,False,275.0,10.0,,
BTC,external,2021-11-25,F90,0.9,2021-11-25 15:15:00+00:00,58888.0,57375.38,1512.6200000000026,2021-11-25 15:45:00+00:00,True,True,2021-11-25 15:45:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2021-11-25 15:55:00+00:00,2021-11-25 15:55:00+00:00,True,True,30.0,0.0,5.0,5.0
BTC,external,2021-12-27,F90,0.9,2021-12-27 14:30:00+00:00,51473.07,50501.71,971.3600000000006,2021-12-27 14:35:00+00:00,True,True,2021-12-27 14:40:00+00:00,,STRICT_BREAKOUT,False,True,True,True,True,2021-12-27 14:45:00+00:00,2021-12-27 14:45:00+00:00,True,True,5.0,5.0,0.0,0.0
BTC,external,2021-12-30,F90,0.9,2021-12-30 17:35:00+00:00,47694.1,46650.0,1044.0999999999985,2021-12-30 18:50:00+00:00,True,True,2021-12-30 18:50:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2021-12-30 18:55:00+00:00,,True,False,75.0,0.0,0.0,
BTC,external,2020-02-12,F95,0.95,2020-02-12 13:55:00+00:00,10395.0,10235.52,159.47999999999956,2020-02-12 14:00:00+00:00,True,True,2020-02-12 14:00:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2020-02-12 14:05:00+00:00,2020-02-12 14:05:00+00:00,True,True,5.0,0.0,0.0,0.0
BTC,external,2020-03-18,F95,0.95,2020-03-18 13:45:00+00:00,5249.18,4982.75,266.4300000000003,2020-03-18 13:50:00+00:00,True,True,2020-03-18 13:50:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2020-03-18 13:55:00+00:00,2020-03-18 13:55:00+00:00,True,True,5.0,0.0,0.0,0.0
BTC,external,2020-04-09,F95,0.95,2020-04-09 14:35:00+00:00,7345.0,7105.98,239.02000000000044,,False,False,,,NO_BREAK_BY_END,False,False,False,False,False,,,False,False,,,,
BTC,external,2020-04-22,F95,0.95,2020-04-22 14:20:00+00:00,7075.0,6915.0,160.0,2020-04-22 14:25:00+00:00,True,True,2020-04-22 14:25:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2020-04-22 14:30:00+00:00,2020-04-22 14:30:00+00:00,True,True,5.0,0.0,0.0,0.0
BTC,external,2020-05-13,F95,0.95,2020-05-13 14:30:00+00:00,9115.0,8828.0,287.0,2020-05-13 15:10:00+00:00,True,True,2020-05-13 15:25:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2020-05-13 15:30:00+00:00,2020-05-13 15:35:00+00:00,True,True,40.0,15.0,0.0,5.0
BTC,external,2020-06-04,F95,0.95,2020-06-04 14:00:00+00:00,9777.0,9440.0,337.0,2020-06-04 15:55:00+00:00,True,True,2020-06-04 15:55:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2020-06-04 16:00:00+00:00,2020-06-04 16:00:00+00:00,True,True,115.0,0.0,0.0,0.0
BTC,external,2020-07-24,F95,0.95,2020-07-24 16:00:00+00:00,9565.0,9490.0,75.0,2020-07-24 16:50:00+00:00,True,True,2020-07-24 16:50:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2020-07-24 16:55:00+00:00,2020-07-24 16:55:00+00:00,True,True,50.0,0.0,0.0,0.0
BTC,external,2020-08-05,F95,0.95,2020-08-05 14:15:00+00:00,11635.96,11283.0,352.9599999999991,2020-08-05 14:30:00+00:00,True,True,2020-08-05 14:30:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2020-08-05 15:05:00+00:00,2020-08-05 16:05:00+00:00,True,True,15.0,0.0,30.0,90.0
BTC,external,2020-09-11,F95,0.95,2020-09-11 16:25:00+00:00,10334.99,10251.32,83.67000000000007,2020-09-11 16:30:00+00:00,True,False,,,NO_BREAK_BY_END,False,True,False,False,False,,,False,False,5.0,,,
BTC,external,2020-09-30,F95,0.95,2020-09-30 13:55:00+00:00,10744.49,10660.05,84.44000000000051,2020-09-30 14:00:00+00:00,True,True,2020-09-30 14:00:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2020-09-30 14:15:00+00:00,2020-09-30 15:10:00+00:00,True,True,5.0,0.0,10.0,65.0
BTC,external,2020-10-05,F95,0.95,2020-10-05 14:15:00+00:00,10729.96,10650.0,79.95999999999913,2020-10-05 14:30:00+00:00,True,True,2020-10-05 14:30:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,,,False,False,15.0,0.0,,
BTC,external,2020-10-08,F95,0.95,2020-10-08 13:55:00+00:00,10743.99,10523.0,220.98999999999978,2020-10-08 14:00:00+00:00,True,True,2020-10-08 14:30:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2020-10-08 14:35:00+00:00,2020-10-08 14:35:00+00:00,True,True,5.0,30.0,0.0,0.0
BTC,external,2020-10-15,F95,0.95,2020-10-15 14:15:00+00:00,11402.11,11250.0,152.11000000000058,2020-10-15 15:15:00+00:00,True,True,2020-10-15 15:15:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2020-10-15 16:20:00+00:00,2020-10-15 16:20:00+00:00,True,True,60.0,0.0,60.0,60.0
BTC,external,2020-10-19,F95,0.95,2020-10-19 15:35:00+00:00,11700.0,11442.62,257.3799999999992,2020-10-19 15:40:00+00:00,True,True,2020-10-19 15:40:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2020-10-19 15:45:00+00:00,2020-10-19 15:45:00+00:00,True,True,5.0,0.0,0.0,0.0
BTC,external,2020-10-20,F95,0.95,2020-10-20 14:15:00+00:00,11937.63,11696.0,241.6299999999992,2020-10-20 14:20:00+00:00,True,True,2020-10-20 15:10:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2020-10-20 15:15:00+00:00,2020-10-20 16:05:00+00:00,True,True,5.0,50.0,0.0,50.0
BTC,external,2020-11-12,F95,0.95,2020-11-12 17:15:00+00:00,16176.22,15609.0,567.2199999999993,,False,False,,,NO_BREAK_BY_END,False,False,False,False,False,,,False,False,,,,
BTC,external,2020-11-19,F95,0.95,2020-11-19 13:45:00+00:00,17989.0,17347.27,641.7299999999996,2020-11-19 13:50:00+00:00,True,True,2020-11-19 13:50:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2020-11-19 14:00:00+00:00,2020-11-19 14:55:00+00:00,True,True,5.0,0.0,5.0,60.0
BTC,external,2020-12-11,F95,0.95,2020-12-11 14:25:00+00:00,17991.1,17555.0,436.09999999999854,2020-12-11 14:30:00+00:00,True,True,2020-12-11 14:50:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2020-12-11 14:55:00+00:00,2020-12-11 14:55:00+00:00,True,True,5.0,20.0,0.0,0.0
BTC,external,2021-01-22,F95,0.95,2021-01-22 13:40:00+00:00,32323.0,30515.55,1807.4500000000007,2021-01-22 13:45:00+00:00,True,True,2021-01-22 14:00:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-01-22 14:25:00+00:00,2021-01-22 15:10:00+00:00,True,True,5.0,15.0,20.0,65.0
BTC,external,2021-01-25,F95,0.95,2021-01-25 13:40:00+00:00,34632.0,32800.0,1832.0,2021-01-25 13:45:00+00:00,True,True,2021-01-25 14:05:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2021-01-25 14:10:00+00:00,,True,False,5.0,20.0,0.0,
BTC,external,2021-03-01,F95,0.95,2021-03-01 14:40:00+00:00,48448.63,46287.32,2161.3099999999977,2021-03-01 15:05:00+00:00,True,True,2021-03-01 15:15:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-03-01 15:25:00+00:00,2021-03-01 15:25:00+00:00,True,True,25.0,10.0,5.0,5.0
BTC,external,2021-03-12,F95,0.95,2021-03-12 15:55:00+00:00,57159.36,55074.3,2085.0599999999977,2021-03-12 16:00:00+00:00,True,True,2021-03-12 16:10:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2021-03-12 16:15:00+00:00,2021-03-12 16:25:00+00:00,True,True,5.0,10.0,0.0,10.0
BTC,external,2021-04-20,F95,0.95,2021-04-20 18:50:00+00:00,56450.0,54248.41,2201.5899999999965,2021-04-20 19:00:00+00:00,True,True,2021-04-20 19:30:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-04-20 19:40:00+00:00,,True,False,10.0,30.0,5.0,
BTC,external,2021-05-14,F95,0.95,2021-05-14 14:55:00+00:00,51000.0,49941.05,1058.949999999997,2021-05-14 15:00:00+00:00,True,True,2021-05-14 15:00:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2021-05-14 15:05:00+00:00,2021-05-14 15:05:00+00:00,True,True,5.0,0.0,0.0,0.0
BTC,external,2021-06-02,F95,0.95,2021-06-02 14:15:00+00:00,37770.0,36851.0,919.0,2021-06-02 14:25:00+00:00,True,True,2021-06-02 14:25:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2021-06-02 14:30:00+00:00,2021-06-02 14:35:00+00:00,True,True,10.0,0.0,0.0,5.0
BTC,external,2021-06-04,F95,0.95,2021-06-04 17:40:00+00:00,37191.0,35552.51,1638.489999999998,2021-06-04 19:00:00+00:00,True,False,,,NO_BREAK_BY_END,False,True,False,False,False,,,False,False,80.0,,,
BTC,external,2021-07-02,F95,0.95,2021-07-02 14:40:00+00:00,33600.0,32751.0,849.0,2021-07-02 14:55:00+00:00,True,True,2021-07-02 14:55:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2021-07-02 15:00:00+00:00,2021-07-02 16:20:00+00:00,True,True,15.0,0.0,0.0,80.0
BTC,external,2021-07-08,F95,0.95,2021-07-08 17:30:00+00:00,32968.0,32066.0,902.0,2021-07-08 17:45:00+00:00,True,True,2021-07-08 19:50:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2021-07-08 19:55:00+00:00,2021-07-08 19:55:00+00:00,True,True,15.0,125.0,0.0,0.0
BTC,external,2021-07-14,F95,0.95,2021-07-14 14:15:00+00:00,32888.0,31556.02,1331.9799999999996,2021-07-14 14:35:00+00:00,True,True,2021-07-14 18:35:00+00:00,,STRICT_BREAKOUT,False,True,True,True,True,2021-07-14 18:40:00+00:00,,True,False,20.0,240.0,0.0,
BTC,external,2021-07-16,F95,0.95,2021-07-16 14:25:00+00:00,31955.87,31018.59,937.2799999999988,2021-07-16 15:00:00+00:00,True,True,2021-07-16 15:30:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2021-07-16 15:35:00+00:00,2021-07-16 15:45:00+00:00,True,True,35.0,30.0,0.0,10.0
BTC,external,2021-11-02,F95,0.95,2021-11-02 15:20:00+00:00,63692.17,61417.81,2274.3600000000006,2021-11-02 15:30:00+00:00,True,True,2021-11-02 15:35:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2021-11-02 15:40:00+00:00,2021-11-02 15:45:00+00:00,True,True,10.0,5.0,0.0,5.0
BTC,external,2021-11-23,F95,0.95,2021-11-23 16:15:00+00:00,57743.87,55250.0,2493.8700000000026,2021-11-23 19:45:00+00:00,True,True,2021-11-23 19:55:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,,,False,False,210.0,10.0,,
BTC,external,2021-11-25,F95,0.95,2021-11-25 15:40:00+00:00,58888.0,57375.38,1512.6200000000026,2021-11-25 15:45:00+00:00,True,True,2021-11-25 15:45:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2021-11-25 15:55:00+00:00,2021-11-25 15:55:00+00:00,True,True,5.0,0.0,5.0,5.0
BTC,external,2021-12-30,F95,0.95,2021-12-30 17:45:00+00:00,47694.1,46650.0,1044.0999999999985,2021-12-30 18:50:00+00:00,True,True,2021-12-30 18:50:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2021-12-30 18:55:00+00:00,,True,False,65.0,0.0,0.0,
BTC,reference_validation,2025-01-02,F75,0.75,2025-01-02 14:40:00+00:00,96991.8,95612.5,1379.300000000003,2025-01-02 14:45:00+00:00,True,True,2025-01-02 14:45:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2025-01-02 14:50:00+00:00,2025-01-02 14:50:00+00:00,True,True,5.0,0.0,0.0,0.0
BTC,reference_validation,2025-01-17,F75,0.75,2025-01-17 14:45:00+00:00,102943.2,101400.0,1543.199999999997,2025-01-17 14:50:00+00:00,True,True,2025-01-17 14:50:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2025-01-17 14:55:00+00:00,2025-01-17 14:55:00+00:00,True,True,5.0,0.0,0.0,0.0
BTC,reference_validation,2025-01-23,F75,0.75,2025-01-23 14:05:00+00:00,102668.4,101211.0,1457.3999999999942,2025-01-23 14:30:00+00:00,True,True,2025-01-23 14:30:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2025-01-23 14:35:00+00:00,2025-01-23 14:35:00+00:00,True,True,25.0,0.0,0.0,0.0
BTC,reference_validation,2025-03-19,F75,0.75,2025-03-19 14:25:00+00:00,84325.2,83137.8,1187.3999999999942,2025-03-19 15:00:00+00:00,True,True,2025-03-19 15:05:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2025-03-19 15:10:00+00:00,2025-03-19 15:40:00+00:00,True,True,35.0,5.0,0.0,30.0
BTC,reference_validation,2025-05-22,F75,0.75,2025-05-22 16:25:00+00:00,111582.5,110238.5,1344.0,2025-05-22 17:20:00+00:00,True,True,2025-05-22 17:20:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2025-05-22 17:25:00+00:00,2025-05-22 17:25:00+00:00,True,True,55.0,0.0,0.0,0.0
BTC,reference_validation,2025-07-22,F75,0.75,2025-07-22 14:55:00+00:00,119475.2,117441.5,2033.699999999997,2025-07-22 18:25:00+00:00,True,True,2025-07-22 18:50:00+00:00,,STRICT_BREAKOUT,False,True,True,True,True,2025-07-22 18:55:00+00:00,2025-07-22 18:55:00+00:00,True,True,210.0,25.0,0.0,0.0
BTC,reference_validation,2025-08-08,F75,0.75,2025-08-08 13:50:00+00:00,116880.0,116256.0,624.0,2025-08-08 13:55:00+00:00,True,True,2025-08-08 14:00:00+00:00,,STRICT_BREAKOUT,False,True,True,True,True,2025-08-08 14:05:00+00:00,2025-08-08 14:05:00+00:00,True,True,5.0,5.0,0.0,0.0
BTC,reference_validation,2025-09-03,F75,0.75,2025-09-03 14:00:00+00:00,111831.4,110843.0,988.3999999999942,2025-09-03 14:35:00+00:00,True,True,2025-09-03 14:35:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2025-09-03 14:40:00+00:00,2025-09-03 14:40:00+00:00,True,True,35.0,0.0,0.0,0.0
BTC,reference_validation,2025-09-08,F75,0.75,2025-09-08 13:50:00+00:00,112321.3,111201.0,1120.300000000003,2025-09-08 14:30:00+00:00,True,True,2025-09-08 14:30:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2025-09-08 14:35:00+00:00,2025-09-08 14:35:00+00:00,True,True,40.0,0.0,0.0,0.0
BTC,reference_validation,2025-09-24,F75,0.75,2025-09-24 13:50:00+00:00,113121.8,112356.4,765.4000000000087,2025-09-24 14:10:00+00:00,True,True,2025-09-24 14:35:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2025-09-24 14:40:00+00:00,2025-09-24 14:40:00+00:00,True,True,20.0,25.0,0.0,0.0
BTC,reference_validation,2025-09-26,F75,0.75,2025-09-26 14:10:00+00:00,109653.6,108566.0,1087.6000000000058,2025-09-26 17:25:00+00:00,True,True,2025-09-26 17:25:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2025-09-26 17:30:00+00:00,2025-09-26 17:30:00+00:00,True,True,195.0,0.0,0.0,0.0
BTC,reference_validation,2025-10-03,F75,0.75,2025-10-03 13:40:00+00:00,120540.0,119200.0,1340.0,2025-10-03 14:35:00+00:00,True,True,2025-10-03 14:35:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2025-10-03 14:40:00+00:00,2025-10-03 14:45:00+00:00,True,True,55.0,0.0,0.0,5.0
BTC,reference_validation,2025-10-06,F75,0.75,2025-10-06 13:50:00+00:00,124898.8,123332.3,1566.5,2025-10-06 13:55:00+00:00,True,True,2025-10-06 13:55:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2025-10-06 14:00:00+00:00,2025-10-06 14:05:00+00:00,True,True,5.0,0.0,0.0,5.0
BTC,reference_validation,2025-10-08,F75,0.75,2025-10-08 14:10:00+00:00,123150.0,121468.5,1681.5,2025-10-08 17:05:00+00:00,True,True,2025-10-08 17:05:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2025-10-08 17:10:00+00:00,2025-10-08 17:10:00+00:00,True,True,175.0,0.0,0.0,0.0
BTC,reference_validation,2025-10-13,F75,0.75,2025-10-13 13:40:00+00:00,115376.3,113600.5,1775.800000000003,2025-10-13 14:00:00+00:00,True,True,2025-10-13 19:15:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2025-10-13 19:20:00+00:00,2025-10-13 19:45:00+00:00,True,True,20.0,315.0,0.0,25.0
BTC,reference_validation,2025-11-03,F75,0.75,2025-11-03 14:15:00+00:00,108216.9,106618.7,1598.199999999997,,False,False,,2025-11-03 15:25:00+00:00,OPPOSITE_BREAK,False,False,False,False,False,,,False,False,,,,
BTC,reference_validation,2025-11-26,F75,0.75,2025-11-26 16:50:00+00:00,87909.2,86260.9,1648.300000000003,2025-11-26 17:10:00+00:00,True,True,2025-11-26 17:20:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2025-11-26 17:25:00+00:00,2025-11-26 17:25:00+00:00,True,True,20.0,10.0,0.0,0.0
BTC,reference_validation,2025-12-09,F75,0.75,2025-12-09 14:00:00+00:00,90701.9,89868.0,833.8999999999942,2025-12-09 15:00:00+00:00,True,True,2025-12-09 15:00:00+00:00,,STRICT_BREAKOUT,True,False,False,True,True,2025-12-09 15:05:00+00:00,2025-12-09 15:05:00+00:00,True,True,60.0,0.0,0.0,0.0
BTC,reference_validation,2025-12-16,F75,0.75,2025-12-16 13:40:00+00:00,87530.2,85874.6,1655.5999999999913,2025-12-16 14:50:00+00:00,True,True,2025-12-16 15:45:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2025-12-16 15:50:00+00:00,2025-12-16 15:50:00+00:00,True,True,70.0,55.0,0.0,0.0
BTC,reference_validation,2025-12-30,F75,0.75,2025-12-30 14:30:00+00:00,88190.6,87455.5,735.1000000000058,2025-12-30 14:35:00+00:00,True,True,2025-12-30 14:45:00+00:00,,STRICT_BREAKOUT,False,True,True,True,False,2025-12-30 14:50:00+00:00,2025-12-30 14:50:00+00:00,True,True,5.0,10.0,0.0,0.0
BTC,reference_validation,2026-01-01,F75,0.75,2026-01-01 15:35:00+00:00,88000.0,87590.0,410.0,2026-01-01 15:40:00+00:00,True,True,2026-01-01 15:50:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2026-01-01 17:10:00+00:00,2026-01-01 17:20:00+00:00,True,True,5.0,10.0,75.0,85.0
BTC,reference_validation,2026-01-09,F75,0.75,2026-01-09 13:45:00+00:00,90812.0,89632.8,1179.199999999997,2026-01-09 15:20:00+00:00,True,True,2026-01-09 15:20:00+00:00,,STRICT_BREAKOUT,True,False,False,False,False,2026-01-09 15:25:00+00:00,2026-01-09 15:25:00+00:00,True,True,95.0,0.0,0.0,0.0
BTC,reference_validation,2026-01-27,F75,0.75,2026-01-27 14:25:00+00:00,88365.6,87707.1,658.5,,False,False,,2026-01-27 14:40:00+00:00,OPPOSITE_BREAK,False,False,False,False,False,,,False,False,,,,
BTC,reference_validation,2026-02-02,F75,0.75,2026-02-02 14:05:00+00:00,78400.0,76576.7,1823.300000000003,2026-02-02 14:30:00+00:00,True,True,2026-02-02 14:35:00+00:00,,STRICT_BREAKOUT,False,True,True,True,True,2026-02-02 14:40:00+00:00,2026-02-02 14:40:00+00:00,True,True,25.0,5.0,0.0,0.0
BTC,reference_validation,2026-04-06,F75,0.75,2026-04-06 16:55:00+00:00,70252.9,69047.7,1205.199999999997,,False,False,,,NO_BREAK_BY_END,False,False,False,False,False,,,False,False,,,,
BTC,reference_validation,2026-04-20,F75,0.75,2026-04-20 14:40:00+00:00,75633.0,74563.2,1069.800000000003,2026-04-20 15:25:00+00:00,True,True,2026-04-20 15:25:00+00:00,,STRICT_BREAKOUT,True,False,False,True,False,2026-04-20 17:15:00+00:00,2026-04-20 17:45:00+00:00,True,True,45.0,0.0,105.0,135.0
BTC,reference_validation,2026-06-26,F75,0.75,2026-06-26 16:20:00+00:00,60542.6,58388.0,2154.5999999999985,,False,False,,,NO_BREAK_BY_END,False,False,False,False,False,,,False,False,,,,
BTC,reference_validation,2026-07-10,F75,0.75,2026-07-10 14:00:00+00:00,64587.9,63949.1,638.8000000000029,,False,False,,2026-07-10 14:55:00+00:00,OPPOSITE_BREAK,False,False,False,False,False,,,False,False,,,,
BTC,reference_validation,2026-07-15,F75,0.75,2026-07-15 16:00:00+00:00,65550.5,64528.0,1022.5,,False,False,,,NO_BREAK_BY_END,False,False,False,False,False,,,False,False,,,,
BTC,reference_validation,2026-07-16,F75,0.75,2026-07-16 13:45:00+00:00,64340.0,63833.0,507.0,2026-07-16 13:50:00+00:00,True,True,2026-07-16 13:55:00+00:00,,STRICT_BREAKOUT,False,True,True,False,False,2026-07-16 14:00:00+00:00,2026-07-16 14:00:00+00:00,True,True,5.0,5.0,0.0,0.0
